ticker,company_name,url,ceo_name,ceo_role,appointment_date,resignation_date,open_at_appointment,close_at_resignation,topix_open_at_appointment,topix_close_at_resignation,excess_return_annual,tenure_years,photo_paths,photo_count,source
5974,中国工業,https://www.ckk-chugoku.co.jp/,倉石 誠司,prev_3,,,,,,,,,photos_2/5974_中国工業/history/03_倉石_誠司/photo_01.jpg,1,history
5974,中国工業,https://www.ckk-chugoku.co.jp/,竹内 弘平,prev_4,,,,,,,,,photos_2/5974_中国工業/history/04_竹内_弘平/photo_01.jpg,1,history
5974,中国工業,https://www.ckk-chugoku.co.jp/,鈴木 麻子,prev_5,,,,,,,,,photos_2/5974_中国工業/history/05_鈴木_麻子/photo_01.jpg,1,history
5974,中国工業,https://www.ckk-chugoku.co.jp/,貝原 典也,prev_6,,,,,,,,,photos_2/5974_中国工業/history/06_貝原_典也/photo_01.jpg,1,history
5984,兼房,https://www.kanefusa.co.jp/,会長　渡邉,current,,,,,,,,,"photos_2/5984_兼房/current/photo_01.jpg,photos_2/5984_兼房/current/photo_02.jpg",2,current
5984,兼房,https://www.kanefusa.co.jp/,進士仁一,prev_1,,,,,,,,,,0,history
5984,兼房,https://www.kanefusa.co.jp/,手塚卓志,prev_2,,,,,,,,,photos_2/5984_兼房/history/02_手塚卓志/photo_01.jpg,1,history
5985,サンコール,https://www.suncall.co.jp/,人生 岡田茂,prev_1,2011年6月7日,,,,,,,,photos_2/5985_サンコール/history/01_人生_岡田茂/photo_01.jpg,1,history
5985,サンコール,https://www.suncall.co.jp/,設置 鹿内春,prev_2,,,,,,,,,photos_2/5985_サンコール/history/02_設置_鹿内春/photo_01.jpg,1,history
5989,エイチワン,https://www.h1-co.jp/,神子柴 寿昭,prev_1,,,,,,,,,,0,history
5989,エイチワン,https://www.h1-co.jp/,三部 敏宏,prev_2,,,,,,,,,photos_2/5989_エイチワン/history/02_三部_敏宏/photo_01.jpg,1,history
5989,エイチワン,https://www.h1-co.jp/,倉石 誠司,prev_3,,,,,,,,,photos_2/5989_エイチワン/history/03_倉石_誠司/photo_01.jpg,1,history
5989,エイチワン,https://www.h1-co.jp/,竹内 弘平,prev_4,,,,,,,,,photos_2/5989_エイチワン/history/04_竹内_弘平/photo_01.jpg,1,history
5989,エイチワン,https://www.h1-co.jp/,鈴木 麻子,prev_5,,,,,,,,,photos_2/5989_エイチワン/history/05_鈴木_麻子/photo_01.jpg,1,history
5989,エイチワン,https://www.h1-co.jp/,貝原 典也,prev_6,,,,,,,,,photos_2/5989_エイチワン/history/06_貝原_典也/photo_01.jpg,1,history
5990,スーパーツール,https://www.supertool.co.jp/,伝説 大地,prev_1,2021年3月21日,2016年6月26日,,,,,,,photos_2/5990_スーパーツール/history/01_伝説_大地/photo_01.jpg,1,history
5987,オーネックス,http://www.onex.jp/,木田 周太郎,current,,,,,,,,,"photos_2/5987_オーネックス/current/photo_01.jpg,photos_2/5987_オーネックス/current/photo_02.jpg,photos_2/5987_オーネックス/current/photo_03.jpg",3,current
5992,中央発條,https://www.chkk.co.jp/,北浦 啓一,current,,,,,,,,,photos_2/5992_中央発條/current/photo_01.jpg,1,current
5988,パイオラックス,https://www.piolax.co.jp/,番地 横浜花,prev_1,,,,,,,,,photos_2/5988_パイオラックス/history/01_番地_横浜花/photo_01.jpg,1,history
5994,ファインシンター,https://www.fine-sinter.com/,進士仁一,prev_1,,,,,,,,,photos_2/5994_ファインシンター/history/01_進士仁一/photo_01.jpg,1,history
5994,ファインシンター,https://www.fine-sinter.com/,手塚卓志,prev_2,,,,,,,,,photos_2/5994_ファインシンター/history/02_手塚卓志/photo_01.jpg,1,history
6013,タクマ,https://www.takuma.co.jp/,"源流
当社",current,2025年4月,,1780.92,,,,,,photos_2/6013_タクマ/current/photo_01.jpg,1,current
6018,阪神内燃機工業,https://www.hanshin-dw.co.jp/,収束,current,,,,,,,,,photos_2/6018_阪神内燃機工業/current/photo_01.jpg,1,current
6023,ダイハツディーゼル,https://www.d-infi.com/,株主,current,,,,,,,,,photos_2/6023_ダイハツディーゼル/current/photo_01.jpg,1,current
6026,GMO　TECH,https://gmotech.jp/,"日
報道関",current,2026年2月,,,,,,,,"photos_2/6026_GMO_TECH/current/photo_01.jpg,photos_2/6026_GMO_TECH/current/photo_02.jpg",2,current
6027,弁護士ドットコム,https://www.bengo4.com/corporate/,"護士

元榮",current,,,,,,,,,photos_2/6027_弁護士ドットコム/current/photo_01.jpg,1,current
6027,弁護士ドットコム,https://www.bengo4.com/corporate/,減刑 朝日新,prev_1,2005年6月16日,2014年12月22日,,,,,,,photos_2/6027_弁護士ドットコム/history/01_減刑_朝日新/photo_01.jpg,1,history
6029,アトラグループ,https://www.artra-group.co.jp/,阪急 大井町,prev_1,,,,,,,,,photos_2/6029_アトラグループ/history/01_阪急_大井町/photo_01.jpg,1,history
6030,アドベンチャー,https://jp.adventurekk.com/,中村 俊一,current,,,,,,,,,photos_2/6030_アドベンチャー/current/photo_01.jpg,1,current
5991,日本発條,https://www.nhkspg.co.jp/,伝説 怪奇,prev_1,,,,,,,,,photos_2/5991_日本発條/history/01_伝説_怪奇/photo_01.jpg,1,history
5991,日本発條,https://www.nhkspg.co.jp/,伝説 哲也,prev_2,,,,,,,,,photos_2/5991_日本発條/history/02_伝説_哲也/photo_01.jpg,1,history
5991,日本発條,https://www.nhkspg.co.jp/,子屋 銭天堂,prev_3,,,,,,,,,photos_2/5991_日本発條/history/03_子屋_銭天堂/photo_01.jpg,1,history
5991,日本発條,https://www.nhkspg.co.jp/,界編 序奏,prev_4,,,,,,,,,photos_2/5991_日本発條/history/04_界編_序奏/photo_01.jpg,1,history
5991,日本発條,https://www.nhkspg.co.jp/,皇子 天上編,prev_5,,,,,,,,,photos_2/5991_日本発條/history/05_皇子_天上編/photo_01.jpg,1,history
5991,日本発條,https://www.nhkspg.co.jp/,映画 爆釣,prev_6,,,,,,,,,photos_2/5991_日本発條/history/06_映画_爆釣/photo_01.jpg,1,history
6031,ZETA,https://zeta.inc/,企業統治,current,,,,,,,,,photos_2/6031_ZETA/current/photo_01.jpg,1,current
6040,日本スキー場開発,https://www.nippon-ski.jp/,高田　彰彦,prev_1,2010年頃,,,,,,,,photos_2/6040_日本スキー場開発/history/01_高田_彰彦/photo_01.jpg,1,history
6040,日本スキー場開発,https://www.nippon-ski.jp/,氏家　太郎,prev_2,2008年頃,2010年頃,,,,,,,photos_2/6040_日本スキー場開発/history/02_氏家_太郎/photo_01.jpg,1,history
6038,イード,https://www.iid.co.jp/,進士仁一,prev_1,,,,,,,,,photos_2/6038_イード/history/01_進士仁一/photo_01.jpg,1,history
6038,イード,https://www.iid.co.jp/,手塚卓志,prev_2,,,,,,,,,photos_2/6038_イード/history/02_手塚卓志/photo_01.jpg,1,history
6044,三機サービス,https://www.sanki-s.co.jp/,進士仁一,prev_1,,,,,,,,,photos_2/6044_三機サービス/history/01_進士仁一/photo_01.jpg,1,history
6044,三機サービス,https://www.sanki-s.co.jp/,手塚卓志,prev_2,,,,,,,,,photos_2/6044_三機サービス/history/02_手塚卓志/photo_01.jpg,1,history
6046,リンクバル,https://linkbal.co.jp/,吉弘 和正,current,,,,,,,,,photos_2/6046_リンクバル/current/photo_01.jpg,1,current
6048,デザインワン・ジャパン,https://www.designone.jp/,高畠　靖雄,current,2005年9月,,,,,,,,photos_2/6048_デザインワン・ジャパン/current/photo_01.jpg,1,current
6048,デザインワン・ジャパン,https://www.designone.jp/,鈴木 明人事,prev_1,2025年10月1日,,,,,,,,photos_2/6048_デザインワン・ジャパン/history/01_鈴木_明人事/photo_01.jpg,1,history
6048,デザインワン・ジャパン,https://www.designone.jp/,高畠 靖雄事,prev_2,,,,,,,,,photos_2/6048_デザインワン・ジャパン/history/02_高畠_靖雄事/photo_01.jpg,1,history
6050,イー・ガーディアン,https://www.e-guardian.co.jp/,高谷 康久,current,2024年４月,,1321.88,,,,,,photos_2/6050_イー・ガーディアン/current/photo_01.jpg,1,current
6059,ウチヤマホールディングス,https://www.uchiyama-gr.jp/,植村甲午郎,prev_1,,,,,,,,,photos_2/6059_ウチヤマホールディングス/history/01_植村甲午郎/photo_01.jpg,1,history
6059,ウチヤマホールディングス,https://www.uchiyama-gr.jp/,水野成夫,prev_2,,,,,,,,,photos_2/6059_ウチヤマホールディングス/history/02_水野成夫/photo_01.jpg,1,history
6059,ウチヤマホールディングス,https://www.uchiyama-gr.jp/,鹿内信隆,prev_3,,,,,,,,,,0,history
6059,ウチヤマホールディングス,https://www.uchiyama-gr.jp/,浅野賢澄,prev_4,,,,,,,,,photos_2/6059_ウチヤマホールディングス/history/04_浅野賢澄/photo_01.jpg,1,history
6059,ウチヤマホールディングス,https://www.uchiyama-gr.jp/,鹿内春雄,prev_5,,,,,,,,,photos_2/6059_ウチヤマホールディングス/history/05_鹿内春雄/photo_01.jpg,1,history
6059,ウチヤマホールディングス,https://www.uchiyama-gr.jp/,鹿内宏明,prev_6,,,,,,,,,photos_2/6059_ウチヤマホールディングス/history/06_鹿内宏明/photo_01.jpg,1,history
6059,ウチヤマホールディングス,https://www.uchiyama-gr.jp/,日枝久,prev_7,,,,,,,,,photos_2/6059_ウチヤマホールディングス/history/07_日枝久/photo_01.jpg,1,history
6059,ウチヤマホールディングス,https://www.uchiyama-gr.jp/,嘉納修治,prev_8,,,,,,,,,photos_2/6059_ウチヤマホールディングス/history/08_嘉納修治/photo_01.jpg,1,history
6054,リブセンス,https://www.livesense.co.jp/,兼執行役,current,2006年2月,,,,,,,,photos_2/6054_リブセンス/current/photo_01.jpg,1,current
6054,リブセンス,https://www.livesense.co.jp/,表者 時田宗,prev_1,,,,,,,,,photos_2/6054_リブセンス/history/01_表者_時田宗/photo_01.jpg,1,history
6063,日本エマージェンシーアシスタンス,https://emergency.co.jp/,王者 結婚,prev_1,2025年7月12日,2025年7月21日,,,,,,,photos_2/6063_日本エマージェンシーアシスタンス/history/01_王者_結婚/photo_01.jpg,1,history
6063,日本エマージェンシーアシスタンス,https://emergency.co.jp/,発表 時事通,prev_2,2025年4月30日,2025年4月30日,,,,,,,photos_2/6063_日本エマージェンシーアシスタンス/history/02_発表_時事通/photo_01.jpg,1,history
6063,日本エマージェンシーアシスタンス,https://emergency.co.jp/,起用 中日,prev_3,2025年3月27日,2025年3月27日,,,,,,,photos_2/6063_日本エマージェンシーアシスタンス/history/03_起用_中日/photo_01.jpg,1,history
6063,日本エマージェンシーアシスタンス,https://emergency.co.jp/,辞任 被害女,prev_4,2025年3月4日,2025年3月4日,,,,,,,photos_2/6063_日本エマージェンシーアシスタンス/history/04_辞任_被害女/photo_01.jpg,1,history
6063,日本エマージェンシーアシスタンス,https://emergency.co.jp/,言及 日刊,prev_5,2025年2月27日,2025年2月26日,,,,,,,photos_2/6063_日本エマージェンシーアシスタンス/history/05_言及_日刊/photo_01.jpg,1,history
6062,チャーム・ケア・コーポレーション,https://www.charmcc.jp/,"挨拶
当社",current,2021年9月,,1403.29,,,,,,"photos_2/6062_チャーム・ケア・コーポレーション/current/photo_01.jpg,photos_2/6062_チャーム・ケア・コーポレーション/current/photo_02.jpg",2,current
6062,チャーム・ケア・コーポレーション,https://www.charmcc.jp/,理人 三菱,prev_1,2019年12月31日,,,,,,,,photos_2/6062_チャーム・ケア・コーポレーション/history/01_理人_三菱/photo_01.jpg,1,history
6071,IBJ,https://www.ibjapan.jp/,石坂 茂,current,,,,,,,,,photos_2/6071_IBJ/current/photo_01.jpg,1,current
6072,地盤ネットホールディングス,https://jiban-holdings.jp/,院前 伊集院,prev_1,,,,,,,,,photos_2/6072_地盤ネットホールディングス/history/01_院前_伊集院/photo_01.jpg,1,history
6073,アサンテ,https://www.asante.co.jp/,渋谷 健一,prev_1,2025年3月31日,,,,,,,,photos_2/6073_アサンテ/history/01_渋谷_健一/photo_01.jpg,1,history
6069,トレンダーズ,https://www.trenders.co.jp/,黒川 涼子,current,,,,,,,,,"photos_2/6069_トレンダーズ/current/photo_01.jpg,photos_2/6069_トレンダーズ/current/photo_02.jpg",2,current
6081,アライドアーキテクツ,https://www.aainc.co.jp/,中村 壮秀,current,2022年3月,,630.0,,,,,,photos_2/6081_アライドアーキテクツ/current/photo_01.jpg,1,current
6083,ERIホールディングス,https://www.h-eri.co.jp/,専務 住宅評,current,2013年12月,,778.22,,,,,,photos_2/6083_ERIホールディングス/current/photo_01.jpg,1,current
6083,ERIホールディングス,https://www.h-eri.co.jp/,馬野 俊彦資,prev_1,2013年12月2日,2015年5月,,,,,,,,0,history
6080,M&Aキャピタルパートナーズ,https://www.ma-cp.com/,中村 悟,current,2005年10月,,,,,,,,photos_2/6080_M&Aキャピタルパートナーズ/current/photo_01.jpg,1,current
6080,M&Aキャピタルパートナーズ,https://www.ma-cp.com/,伊藤 憲義,prev_1,2022年頃,,,,,,,,photos_2/6080_M&Aキャピタルパートナーズ/history/01_伊藤_憲義/photo_01.jpg,1,history
6082,ライドオンエクスプレスホールディングス,https://www.rideonexpresshd.co.jp/,江見 朗,current,,,,,,,,,photos_2/6082_ライドオンエクスプレスホールディングス/current/photo_01.jpg,1,current
6087,アビスト,https://www.abist.co.jp/,締役　進,current,2006年4月,,,,,,,,"photos_2/6087_アビスト/current/photo_01.jpg,photos_2/6087_アビスト/current/photo_02.jpg",2,current
6087,アビスト,https://www.abist.co.jp/,轟木　一博,prev_1,,,,,,,,,photos_2/6087_アビスト/history/01_轟木_一博/photo_01.jpg,1,history
6074,ジェイエスエス,https://www.jss-group.co.jp/,藤木 孝夫,current,,,,,,,,,photos_2/6074_ジェイエスエス/current/photo_01.jpg,1,current
6086,シンメンテホールディングス,https://www.shin-pro.com/,"短信
決算説",current,,,,,,,,,"photos_2/6086_シンメンテホールディングス/current/photo_01.jpg,photos_2/6086_シンメンテホールディングス/current/photo_02.jpg,photos_2/6086_シンメンテホールディングス/current/photo_03.jpg,photos_2/6086_シンメンテホールディングス/current/photo_04.jpg",4,current
6088,シグマクシス・ホールディングス,https://www.sigmaxyz.com/group/,倉重　英樹,current,2000年5月,,,,,,,,photos_2/6088_シグマクシス・ホールディングス/current/photo_01.jpg,1,current
6085,アーキテクツ・スタジオ・ジャパン,https://www.asj-net.com/,丸山 雄平,prev_1,,,,,,,,,photos_2/6085_アーキテクツ・スタジオ・ジャパン/history/01_丸山_雄平/photo_01.jpg,1,history
6091,ウエスコホールディングス,https://www.wescohd.co.jp/,地域社会,current,,,,,,,,,photos_2/6091_ウエスコホールディングス/current/photo_01.jpg,1,current
6092,エンバイオ・ホールディングス,https://enbio-holdings.com/,中村 賀一,current,,,,,,,,,photos_2/6092_エンバイオ・ホールディングス/current/photo_01.jpg,1,current
6092,エンバイオ・ホールディングス,https://enbio-holdings.com/,中村 賀一,prev_1,2023年6月27日,,,,,,,,photos_2/6092_エンバイオ・ホールディングス/history/01_中村_賀一/photo_01.jpg,1,history
6092,エンバイオ・ホールディングス,https://enbio-holdings.com/,賀一　当社,prev_2,,,,,,,,,photos_2/6092_エンバイオ・ホールディングス/history/02_賀一_当社/photo_01.jpg,1,history
6099,エラン,https://www.kkelan.com/,"方
当社",current,2020年3月,,772.26,,,,,,photos_2/6099_エラン/current/photo_01.jpg,1,current
6099,エラン,https://www.kkelan.com/,学部 免疫学,prev_1,,,,,,,,,photos_2/6099_エラン/history/01_学部_免疫学/photo_01.jpg,1,history
6099,エラン,https://www.kkelan.com/,法人 石川記,prev_2,,,,,,,,,photos_2/6099_エラン/history/02_法人_石川記/photo_01.jpg,1,history
6099,エラン,https://www.kkelan.com/,本部 映像事,prev_3,,,,,,,,,photos_2/6099_エラン/history/03_本部_映像事/photo_01.jpg,1,history
6099,エラン,https://www.kkelan.com/,東京 共同代,prev_4,,,,,,,,,photos_2/6099_エラン/history/04_東京_共同代/photo_01.jpg,1,history
6099,エラン,https://www.kkelan.com/,本部 調理,prev_5,,,,,,,,,photos_2/6099_エラン/history/05_本部_調理/photo_01.jpg,1,history
6101,ツガミ,https://www.tsugami.co.jp/,"議長
山宮",current,2025年11月,,2689.0,,,,,,photos_2/6101_ツガミ/current/photo_01.jpg,1,current
6101,ツガミ,https://www.tsugami.co.jp/,西嶋 尚生,prev_1,,,,,,,,,photos_2/6101_ツガミ/history/01_西嶋_尚生/photo_01.jpg,1,history
6113,アマダ,https://www.amada.co.jp/,山梨 貴昭,current,,,,,,,,,"photos_2/6113_アマダ/current/photo_01.jpg,photos_2/6113_アマダ/current/photo_02.jpg",2,current
6098,リクルートホールディングス,https://recruit-holdings.com/ja/,院前 伊集院,prev_1,,,,,,,,,photos_2/6098_リクルートホールディングス/history/01_院前_伊集院/photo_01.jpg,1,history
6096,レアジョブ,https://www.rarejob.co.jp/,中村 岳,current,,,,,,,,,photos_2/6096_レアジョブ/current/photo_01.jpg,1,current
6134,FUJI,https://www.fuji.co.jp/,植村甲午郎,prev_1,,,,,,,,,photos_2/6134_FUJI/history/01_植村甲午郎/photo_01.jpg,1,history
6134,FUJI,https://www.fuji.co.jp/,水野成夫,prev_2,,,,,,,,,photos_2/6134_FUJI/history/02_水野成夫/photo_01.jpg,1,history
6134,FUJI,https://www.fuji.co.jp/,鹿内信隆,prev_3,,,,,,,,,,0,history
6134,FUJI,https://www.fuji.co.jp/,浅野賢澄,prev_4,,,,,,,,,photos_2/6134_FUJI/history/04_浅野賢澄/photo_01.jpg,1,history
6134,FUJI,https://www.fuji.co.jp/,鹿内春雄,prev_5,,,,,,,,,photos_2/6134_FUJI/history/05_鹿内春雄/photo_01.jpg,1,history
6134,FUJI,https://www.fuji.co.jp/,鹿内宏明,prev_6,,,,,,,,,photos_2/6134_FUJI/history/06_鹿内宏明/photo_01.jpg,1,history
6134,FUJI,https://www.fuji.co.jp/,日枝久,prev_7,,,,,,,,,photos_2/6134_FUJI/history/07_日枝久/photo_01.jpg,1,history
6134,FUJI,https://www.fuji.co.jp/,嘉納修治,prev_8,,,,,,,,,photos_2/6134_FUJI/history/08_嘉納修治/photo_01.jpg,1,history
6136,オーエスジー,https://www.osg.co.jp/,大沢 伸朗,current,,,,,,,,,photos_2/6136_オーエスジー/current/photo_01.jpg,1,current
6103,オークマ,https://www.okuma.co.jp/,淳氏 毎日新,prev_1,,,,,,,,,photos_2/6103_オークマ/history/01_淳氏_毎日新/photo_01.jpg,1,history
6138,ダイジェット工業,https://www.dijet.co.jp/,神子柴 寿昭,prev_1,,,,,,,,,photos_2/6138_ダイジェット工業/history/01_神子柴_寿昭/photo_01.jpg,1,history
6138,ダイジェット工業,https://www.dijet.co.jp/,三部 敏宏,prev_2,,,,,,,,,photos_2/6138_ダイジェット工業/history/02_三部_敏宏/photo_01.jpg,1,history
6138,ダイジェット工業,https://www.dijet.co.jp/,倉石 誠司,prev_3,,,,,,,,,photos_2/6138_ダイジェット工業/history/03_倉石_誠司/photo_01.jpg,1,history
6138,ダイジェット工業,https://www.dijet.co.jp/,竹内 弘平,prev_4,,,,,,,,,,0,history
6138,ダイジェット工業,https://www.dijet.co.jp/,鈴木 麻子,prev_5,,,,,,,,,photos_2/6138_ダイジェット工業/history/05_鈴木_麻子/photo_01.jpg,1,history
